GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0042400405,384,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,0,24,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,33,41,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,388,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,0,8,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-7,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,499,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,6,1,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,10,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,577,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,1,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,183,186,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,595,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-18,289,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,683,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,7,22,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-10,89,1,0,20250616,OKC,IND
Shot Chart Detail,0042400404,176,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,70,-108,699,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,184,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,11,50,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,7,1,1,20250613,IND,OKC
Shot Chart Detail,0042400403,203,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,11,26,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,27,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,220,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,10,28,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,54,173,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,233,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,9,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,27,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,237,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,9,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,224,99,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,258,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,8,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,11,42,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,299,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,5,47,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,36,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,490,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,4,50,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,120,136,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,518,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,2,39,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,181,179,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,570,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,11,23,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,32,106,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,580,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,10,22,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,14,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,616,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,8,2,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,124,215,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,619,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,7,15,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,19,1,0,20250611,IND,OKC
Shot Chart Detail,0042400402,88,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,1,4,38,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-18,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,185,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,10,31,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,58,156,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,200,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,9,38,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,22,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,227,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,7,35,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,14,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,670,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,6,4,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-32,112,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,679,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,5,6,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,27,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,734,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,1,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,157,212,1,0,20250608,OKC,IND
Shot Chart Detail,0042400401,150,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,1,1,15,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,66,19,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,218,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,10,13,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-38,147,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,568,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,10,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,7,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,576,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,9,47,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,23,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,584,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,9,46,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,16,1,0,20250605,OKC,IND
Shot Chart Detail,0042400407,238,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,7,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,125,210,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,287,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,4,59,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,126,218,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,403,1630174,Aaron Nesmith,1610612754,Indiana Pacers,3,9,4,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-62,59,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,563,1630174,Aaron Nesmith,1610612754,Indiana Pacers,4,9,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-190,181,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,570,1630174,Aaron Nesmith,1610612754,Indiana Pacers,4,8,55,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,0,20250622,OKC,IND
Shot Chart Detail,0042400406,25,1630174,Aaron Nesmith,1610612754,Indiana Pacers,1,10,40,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,-3,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,47,1630174,Aaron Nesmith,1610612754,Indiana Pacers,1,8,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,234,118,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,225,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,8,29,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,7,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,281,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,5,22,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,228,107,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,299,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,4,35,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,243,8,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,308,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,3,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-39,257,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,313,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,3,39,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,89,79,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,393,1630174,Aaron Nesmith,1610612754,Indiana Pacers,3,9,10,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-197,-18,1,0,20250619,IND,OKC
Shot Chart Detail,0042400405,7,1630174,Aaron Nesmith,1610612754,Indiana Pacers,1,11,33,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,0,182,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,35,1630174,Aaron Nesmith,1610612754,Indiana Pacers,1,9,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-5,246,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,233,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,8,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,152,197,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,235,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,8,10,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,5,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,308,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,3,47,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,4,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,311,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,3,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-205,87,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,420,1630174,Aaron Nesmith,1610612754,Indiana Pacers,3,10,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,178,190,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,741,1630174,Aaron Nesmith,1610612754,Indiana Pacers,4,4,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,228,122,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,764,1630174,Aaron Nesmith,1610612754,Indiana Pacers,4,2,21,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250616,OKC,IND
Shot Chart Detail,0042400404,16,1630174,Aaron Nesmith,1610612754,Indiana Pacers,1,10,36,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,234,80,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,242,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,6,43,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-16,38,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,308,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,4,11,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,34,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,331,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,2,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-131,7,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,363,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,0,0,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,373,1630174,Aaron Nesmith,1610612754,Indiana Pacers,3,11,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,202,140,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,558,1630174,Aaron Nesmith,1610612754,Indiana Pacers,4,11,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,81,253,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,567,1630174,Aaron Nesmith,1610612754,Indiana Pacers,4,10,33,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,112,236,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,596,1630174,Aaron Nesmith,1610612754,Indiana Pacers,4,9,5,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-7,137,1,0,20250613,IND,OKC
Shot Chart Detail,0042400403,228,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,9,47,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,32,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,411,1630174,Aaron Nesmith,1610612754,Indiana Pacers,3,11,41,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,10,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,442,1630174,Aaron Nesmith,1610612754,Indiana Pacers,3,8,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,189,-31,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,676,1630174,Aaron Nesmith,1610612754,Indiana Pacers,4,3,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,228,126,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,695,1630174,Aaron Nesmith,1610612754,Indiana Pacers,4,1,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,3,1,0,20250611,IND,OKC
Shot Chart Detail,0042400402,14,1630174,Aaron Nesmith,1610612754,Indiana Pacers,1,10,58,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,14,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,147,1630174,Aaron Nesmith,1610612754,Indiana Pacers,1,1,9,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,222,134,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,249,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,6,50,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,27,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,269,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,5,24,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,61,93,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,308,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,2,41,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,34,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,331,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,1,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,45,257,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,335,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,0,37,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,31,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,424,1630174,Aaron Nesmith,1610612754,Indiana Pacers,3,7,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,185,185,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,496,1630174,Aaron Nesmith,1610612754,Indiana Pacers,3,3,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,167,217,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,517,1630174,Aaron Nesmith,1610612754,Indiana Pacers,3,1,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,189,183,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,553,1630174,Aaron Nesmith,1610612754,Indiana Pacers,3,0,7,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-8,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,557,1630174,Aaron Nesmith,1610612754,Indiana Pacers,3,0,1,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,23,157,1,0,20250608,OKC,IND
Shot Chart Detail,0042400401,16,1630174,Aaron Nesmith,1610612754,Indiana Pacers,1,10,19,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,19,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,102,1630174,Aaron Nesmith,1610612754,Indiana Pacers,1,4,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,15,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,287,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,7,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-147,204,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,370,1630174,Aaron Nesmith,1610612754,Indiana Pacers,2,1,39,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-13,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,434,1630174,Aaron Nesmith,1610612754,Indiana Pacers,3,8,45,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,80,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,443,1630174,Aaron Nesmith,1610612754,Indiana Pacers,3,7,33,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,33,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,638,1630174,Aaron Nesmith,1610612754,Indiana Pacers,4,6,22,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,17,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,692,1630174,Aaron Nesmith,1610612754,Indiana Pacers,4,2,38,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,28,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,699,1630174,Aaron Nesmith,1610612754,Indiana Pacers,4,1,33,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-59,-1,1,0,20250605,OKC,IND
Shot Chart Detail,0042400407,116,1630167,Obi Toppin,1610612754,Indiana Pacers,1,3,6,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-61,14,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,236,1630167,Obi Toppin,1610612754,Indiana Pacers,2,7,49,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,61,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,330,1630167,Obi Toppin,1610612754,Indiana Pacers,2,1,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,93,235,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,537,1630167,Obi Toppin,1610612754,Indiana Pacers,4,11,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-181,207,1,0,20250622,OKC,IND
Shot Chart Detail,0042400406,89,1630167,Obi Toppin,1610612754,Indiana Pacers,1,5,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-224,105,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,96,1630167,Obi Toppin,1610612754,Indiana Pacers,1,4,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-119,235,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,100,1630167,Obi Toppin,1610612754,Indiana Pacers,1,4,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-170,221,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,145,1630167,Obi Toppin,1610612754,Indiana Pacers,1,2,3,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,4,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,159,1630167,Obi Toppin,1610612754,Indiana Pacers,1,0,46,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,172,1630167,Obi Toppin,1610612754,Indiana Pacers,1,0,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,29,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,261,1630167,Obi Toppin,1610612754,Indiana Pacers,2,6,23,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-27,54,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,447,1630167,Obi Toppin,1610612754,Indiana Pacers,3,6,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-118,239,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,544,1630167,Obi Toppin,1610612754,Indiana Pacers,3,0,33,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-216,151,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,548,1630167,Obi Toppin,1610612754,Indiana Pacers,3,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-219,114,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,669,1630167,Obi Toppin,1610612754,Indiana Pacers,4,4,40,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,58,148,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,675,1630167,Obi Toppin,1610612754,Indiana Pacers,4,4,12,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-121,127,1,1,20250619,IND,OKC
Shot Chart Detail,0042400405,300,1630167,Obi Toppin,1610612754,Indiana Pacers,2,4,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,83,235,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,306,1630167,Obi Toppin,1610612754,Indiana Pacers,2,3,51,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,20,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,315,1630167,Obi Toppin,1610612754,Indiana Pacers,2,3,22,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-5,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,325,1630167,Obi Toppin,1610612754,Indiana Pacers,2,2,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,15,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,493,1630167,Obi Toppin,1610612754,Indiana Pacers,3,6,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-230,106,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,504,1630167,Obi Toppin,1610612754,Indiana Pacers,3,5,54,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-223,141,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,507,1630167,Obi Toppin,1610612754,Indiana Pacers,3,5,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,194,178,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,538,1630167,Obi Toppin,1610612754,Indiana Pacers,3,3,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,21,1,1,20250616,OKC,IND
